date_key,store_id,sku_id,requested_units,fulfilled_units,cancelled_units,selling_price,revenue,opening_stock,inbound_stock,sku_name,category,root_cause,lost_sales_value
20260104,29,286,7,0,7,456.83,0.0,0,0,PET _PET _16,Pet Care,Delayed / Missing Inbound Replenishment,3197.81
20260104,29,289,14,0,14,479.06,0.0,0,0,PET _PET _19,Pet Care,Delayed / Missing Inbound Replenishment,6706.84
20260104,29,296,19,9,10,84.64,761.76,10,0,PET _CAT _26,Pet Care,Forecast Underestimation & Buffer Shortage,846.4
20260104,29,299,19,0,19,108.9,0.0,0,0,PET _DOG _29,Pet Care,Delayed / Missing Inbound Replenishment,2069.1
20260104,30,153,19,0,19,262.16,0.0,0,0,STAP_DALS_03,Staples,Delayed / Missing Inbound Replenishment,4981.04
20260104,30,156,32,2,30,342.35,684.7,2,0,STAP_ATTA_06,Staples,Delayed / Missing Inbound Replenishment,10270.5
20260104,30,173,18,0,18,69.06,0.0,0,0,STAP_DALS_23,Staples,Delayed / Missing Inbound Replenishment,1243.08
20260104,30,195,7,5,2,227.65,1138.25,5,0,PERS_SANI_15,Personal Care,Forecast Underestimation & Buffer Shortage,455.3
20260104,30,197,10,4,6,102.01,408.04,4,0,PERS_HAIR_17,Personal Care,Delayed / Missing Inbound Replenishment,612.06
20260104,30,201,13,0,13,193.23,0.0,0,0,PERS_SOAP_21,Personal Care,Delayed / Missing Inbound Replenishment,2511.99
20260104,30,216,11,3,8,208.26,624.78,3,0,HOUS_DETE_06,Household,Delayed / Missing Inbound Replenishment,1666.08
20260104,30,218,5,1,4,72.52,72.52,1,0,HOUS_CLEA_08,Household,Delayed / Missing Inbound Replenishment,290.08
20260104,30,233,12,0,12,161.93,0.0,0,0,HOUS_CLEA_23,Household,Delayed / Missing Inbound Replenishment,1943.16
20260104,30,250,26,0,26,204.07,0.0,0,0,BABY_BABY_10,Baby Care,Delayed / Missing Inbound Replenishment,5305.82
20260104,30,253,25,21,4,319.63,6712.23,21,0,BABY_DIAP_13,Baby Care,Forecast Underestimation & Buffer Shortage,1278.52
20260104,30,261,16,2,14,419.38,838.76,2,0,BABY_DIAP_21,Baby Care,Delayed / Missing Inbound Replenishment,5871.32
20260104,30,274,8,0,8,218.13,0.0,0,0,PET _PET _04,Pet Care,Delayed / Missing Inbound Replenishment,1745.04
20260104,30,276,8,0,8,419.68,0.0,0,0,PET _CAT _06,Pet Care,Delayed / Missing Inbound Replenishment,3357.44
20260104,30,277,8,0,8,232.44,0.0,0,0,PET _PET _07,Pet Care,Delayed / Missing Inbound Replenishment,1859.52
20260104,30,289,8,0,8,479.06,0.0,0,0,PET _PET _19,Pet Care,Delayed / Missing Inbound Replenishment,3832.48
20260104,31,168,42,0,42,166.75,0.0,0,0,STAP_DALS_18,Staples,Delayed / Missing Inbound Replenishment,7003.5
20260104,31,171,24,0,24,329.23,0.0,0,0,STAP_ATTA_21,Staples,Delayed / Missing Inbound Replenishment,7901.52
20260104,31,173,20,0,20,69.06,0.0,0,0,STAP_DALS_23,Staples,Delayed / Missing Inbound Replenishment,1381.2
20260104,31,199,5,3,2,251.52,754.56,3,0,PERS_SKIN_19,Personal Care,Delayed / Missing Inbound Replenishment,503.04
20260104,31,201,13,0,13,193.23,0.0,0,0,PERS_SOAP_21,Personal Care,Delayed / Missing Inbound Replenishment,2511.99
20260104,31,209,5,0,5,108.95,0.0,0,0,PERS_SKIN_29,Personal Care,Delayed / Missing Inbound Replenishment,544.75
20260104,31,213,6,0,6,243.34,0.0,0,0,HOUS_CLEA_03,Household,Delayed / Missing Inbound Replenishment,1460.04
20260104,31,252,37,30,7,599.97,17999.1,30,0,BABY_BABY_12,Baby Care,Forecast Underestimation & Buffer Shortage,4199.79
20260104,31,271,4,0,4,561.27,0.0,0,0,PET _DOG _01,Pet Care,Delayed / Missing Inbound Replenishment,2245.08
20260104,31,276,8,0,8,419.68,0.0,0,0,PET _CAT _06,Pet Care,Delayed / Missing Inbound Replenishment,3357.44
20260104,31,286,7,0,7,456.83,0.0,0,0,PET _PET _16,Pet Care,Delayed / Missing Inbound Replenishment,3197.81
20260104,31,289,11,8,3,479.06,3832.48,8,0,PET _PET _19,Pet Care,Forecast Underestimation & Buffer Shortage,1437.18
20260104,32,11,57,0,57,214.92,0.0,0,0,DAIR_MILK_11,Dairy,Delayed / Missing Inbound Replenishment,12250.44
20260104,32,52,42,32,10,138.55,4433.6,32,0,BEVE_COLD_22,Beverages,Unforecasted Demand Spike,1385.5
20260104,32,119,75,57,18,117.5,6697.5,57,0,PACK_BREA_29,Packaged Foods,Unforecasted Demand Spike,2115.0
20260104,32,156,38,0,38,342.35,0.0,0,0,STAP_ATTA_06,Staples,Delayed / Missing Inbound Replenishment,13009.3
20260104,32,162,41,0,41,185.02,0.0,0,0,STAP_RICE_12,Staples,Delayed / Missing Inbound Replenishment,7585.82
20260104,32,163,19,4,15,338.27,1353.08,4,0,STAP_DALS_13,Staples,Delayed / Missing Inbound Replenishment,5074.05
20260104,32,166,28,1,27,248.86,248.86,1,0,STAP_ATTA_16,Staples,Delayed / Missing Inbound Replenishment,6719.22
20260104,32,173,22,0,22,69.06,0.0,0,0,STAP_DALS_23,Staples,Delayed / Missing Inbound Replenishment,1519.32
20260104,32,195,5,0,5,227.65,0.0,0,0,PERS_SANI_15,Personal Care,Delayed / Missing Inbound Replenishment,1138.25
20260104,32,197,12,0,12,102.01,0.0,0,0,PERS_HAIR_17,Personal Care,Delayed / Missing Inbound Replenishment,1224.12
20260104,32,204,6,0,6,199.5,0.0,0,0,PERS_SKIN_24,Personal Care,Delayed / Missing Inbound Replenishment,1197.0
20260104,32,250,29,0,29,204.07,0.0,0,0,BABY_BABY_10,Baby Care,Delayed / Missing Inbound Replenishment,5918.03
20260104,32,252,41,0,41,599.97,0.0,0,0,BABY_BABY_12,Baby Care,Delayed / Missing Inbound Replenishment,24598.77
20260104,32,271,3,0,3,561.27,0.0,0,0,PET _DOG _01,Pet Care,Delayed / Missing Inbound Replenishment,1683.81
20260104,32,277,7,0,7,232.44,0.0,0,0,PET _PET _07,Pet Care,Delayed / Missing Inbound Replenishment,1627.08
20260104,32,280,13,0,13,252.36,0.0,0,0,PET _CAT _10,Pet Care,Delayed / Missing Inbound Replenishment,3280.68
20260104,32,283,7,0,7,548.52,0.0,0,0,PET _DOG _13,Pet Care,Delayed / Missing Inbound Replenishment,3839.64
20260104,33,162,35,0,35,185.02,0.0,0,0,STAP_RICE_12,Staples,Delayed / Missing Inbound Replenishment,6475.7
20260104,33,195,4,0,4,227.65,0.0,0,0,PERS_SANI_15,Personal Care,Delayed / Missing Inbound Replenishment,910.6
20260104,33,197,8,0,8,102.01,0.0,0,0,PERS_HAIR_17,Personal Care,Delayed / Missing Inbound Replenishment,816.08
20260104,33,199,4,0,4,251.52,0.0,0,0,PERS_SKIN_19,Personal Care,Delayed / Missing Inbound Replenishment,1006.08
20260104,33,201,9,0,9,193.23,0.0,0,0,PERS_SOAP_21,Personal Care,Delayed / Missing Inbound Replenishment,1739.07
20260104,33,216,9,5,4,208.26,1041.3,5,0,HOUS_DETE_06,Household,Forecast Underestimation & Buffer Shortage,833.04
20260104,33,217,4,0,4,275.5,0.0,0,0,HOUS_DISH_07,Household,Delayed / Missing Inbound Replenishment,1102.0
20260104,33,218,3,0,3,72.52,0.0,0,0,HOUS_CLEA_08,Household,Delayed / Missing Inbound Replenishment,217.56
20260104,33,250,21,0,21,204.07,0.0,0,0,BABY_BABY_10,Baby Care,Delayed / Missing Inbound Replenishment,4285.47
20260104,33,261,14,0,14,419.38,0.0,0,0,BABY_DIAP_21,Baby Care,Delayed / Missing Inbound Replenishment,5871.32
20260104,33,271,2,0,2,561.27,0.0,0,0,PET _DOG _01,Pet Care,Delayed / Missing Inbound Replenishment,1122.54
20260104,33,274,7,4,3,218.13,872.52,4,0,PET _PET _04,Pet Care,Delayed / Missing Inbound Replenishment,654.39
20260104,33,281,3,2,1,208.33,416.66,2,0,PET _PET _11,Pet Care,Delayed / Missing Inbound Replenishment,208.33
20260104,33,289,5,0,5,479.06,0.0,0,0,PET _PET _19,Pet Care,Delayed / Missing Inbound Replenishment,2395.3
20260104,34,156,34,0,34,342.35,0.0,0,0,STAP_ATTA_06,Staples,Delayed / Missing Inbound Replenishment,11639.9
20260104,34,173,23,15,8,69.06,1035.9,15,0,STAP_DALS_23,Staples,Forecast Underestimation & Buffer Shortage,552.48
20260104,34,197,10,0,10,102.01,0.0,0,0,PERS_HAIR_17,Personal Care,Delayed / Missing Inbound Replenishment,1020.1
20260104,34,199,6,0,6,251.52,0.0,0,0,PERS_SKIN_19,Personal Care,Delayed / Missing Inbound Replenishment,1509.12
20260104,34,222,12,0,12,214.26,0.0,0,0,HOUS_DISH_12,Household,Delayed / Missing Inbound Replenishment,2571.12
20260104,34,224,14,0,14,131.14,0.0,0,0,HOUS_DISP_14,Household,Delayed / Missing Inbound Replenishment,1835.96
20260104,34,253,28,0,28,319.63,0.0,0,0,BABY_DIAP_13,Baby Care,Delayed / Missing Inbound Replenishment,8949.64
20260104,34,261,20,0,20,419.38,0.0,0,0,BABY_DIAP_21,Baby Care,Delayed / Missing Inbound Replenishment,8387.6
20260104,34,274,13,0,13,218.13,0.0,0,0,PET _PET _04,Pet Care,Delayed / Missing Inbound Replenishment,2835.69
20260104,34,277,7,0,7,232.44,0.0,0,0,PET _PET _07,Pet Care,Delayed / Missing Inbound Replenishment,1627.08
20260104,34,283,6,0,6,548.52,0.0,0,0,PET _DOG _13,Pet Care,Delayed / Missing Inbound Replenishment,3291.12
20260104,34,286,11,0,11,456.83,0.0,0,0,PET _PET _16,Pet Care,Delayed / Missing Inbound Replenishment,5025.13
20260104,34,289,8,0,8,479.06,0.0,0,0,PET _PET _19,Pet Care,Delayed / Missing Inbound Replenishment,3832.48
20260104,35,110,48,0,48,43.46,0.0,0,0,PACK_READ_20,Packaged Foods,Delayed / Missing Inbound Replenishment,2086.08
20260104,35,163,30,0,30,338.27,0.0,0,0,STAP_DALS_13,Staples,Delayed / Missing Inbound Replenishment,10148.1
20260104,35,166,27,0,27,248.86,0.0,0,0,STAP_ATTA_16,Staples,Delayed / Missing Inbound Replenishment,6719.22
20260104,35,168,49,36,13,166.75,6003.0,36,0,STAP_DALS_18,Staples,Unforecasted Demand Spike,2167.75
20260104,35,171,29,0,29,329.23,0.0,0,0,STAP_ATTA_21,Staples,Delayed / Missing Inbound Replenishment,9547.67
20260104,35,173,27,0,27,69.06,0.0,0,0,STAP_DALS_23,Staples,Delayed / Missing Inbound Replenishment,1864.62
20260104,35,197,11,0,11,102.01,0.0,0,0,PERS_HAIR_17,Personal Care,Delayed / Missing Inbound Replenishment,1122.11
20260104,35,218,6,0,6,72.52,0.0,0,0,HOUS_CLEA_08,Household,Delayed / Missing Inbound Replenishment,435.12
20260104,35,233,16,0,16,161.93,0.0,0,0,HOUS_CLEA_23,Household,Delayed / Missing Inbound Replenishment,2590.88
20260104,35,237,31,26,5,239.52,6227.52,26,0,HOUS_DISH_27,Household,Forecast Underestimation & Buffer Shortage,1197.6
20260104,35,250,32,3,29,204.07,612.21,3,0,BABY_BABY_10,Baby Care,Delayed / Missing Inbound Replenishment,5918.03
20260104,35,271,5,1,4,561.27,561.27,1,0,PET _DOG _01,Pet Care,Delayed / Missing Inbound Replenishment,2245.08
20260104,35,276,10,0,10,419.68,0.0,0,0,PET _CAT _06,Pet Care,Delayed / Missing Inbound Replenishment,4196.8
20260104,36,168,29,0,29,166.75,0.0,0,0,STAP_DALS_18,Staples,Delayed / Missing Inbound Replenishment,4835.75
20260104,36,171,19,6,13,329.23,1975.38,6,0,STAP_ATTA_21,Staples,Forecast Underestimation & Buffer Shortage,4279.99
20260104,36,203,7,0,7,316.94,0.0,0,0,PERS_ORAL_23,Personal Care,Delayed / Missing Inbound Replenishment,2218.58
20260104,36,214,9,2,7,216.37,432.74,2,0,HOUS_DISP_04,Household,Delayed / Missing Inbound Replenishment,1514.59
20260104,36,250,23,1,22,204.07,204.07,1,0,BABY_BABY_10,Baby Care,Delayed / Missing Inbound Replenishment,4489.54
20260104,36,252,35,29,6,599.97,17399.13,29,0,BABY_BABY_12,Baby Care,Forecast Underestimation & Buffer Shortage,3599.82
20260104,36,261,16,6,10,419.38,2516.28,6,0,BABY_DIAP_21,Baby Care,Forecast Underestimation & Buffer Shortage,4193.8
20260104,36,271,3,0,3,561.27,0.0,0,0,PET _DOG _01,Pet Care,Delayed / Missing Inbound Replenishment,1683.81
20260104,36,289,7,0,7,479.06,0.0,0,0,PET _PET _19,Pet Care,Delayed / Missing Inbound Replenishment,3353.42
20260104,37,162,40,0,40,185.02,0.0,0,0,STAP_RICE_12,Staples,Delayed / Missing Inbound Replenishment,7400.8
20260104,37,166,26,0,26,248.86,0.0,0,0,STAP_ATTA_16,Staples,Delayed / Missing Inbound Replenishment,6470.36
20260104,37,197,11,7,4,102.01,714.07,7,0,PERS_HAIR_17,Personal Care,Forecast Underestimation & Buffer Shortage,408.04
20260104,37,250,22,4,18,204.07,816.28,4,0,BABY_BABY_10,Baby Care,Delayed / Missing Inbound Replenishment,3673.26
20260104,37,274,9,0,9,218.13,0.0,0,0,PET _PET _04,Pet Care,Delayed / Missing Inbound Replenishment,1963.17
20260104,37,277,7,0,7,232.44,0.0,0,0,PET _PET _07,Pet Care,Delayed / Missing Inbound Replenishment,1627.08
20260104,37,283,5,1,4,548.52,548.52,1,0,PET _DOG _13,Pet Care,Delayed / Missing Inbound Replenishment,2194.08
20260104,37,299,10,0,10,108.9,0.0,0,0,PET _DOG _29,Pet Care,Delayed / Missing Inbound Replenishment,1089.0
20260104,38,60,44,0,44,146.5,0.0,0,0,BEVE_WATE_30,Beverages,Delayed / Missing Inbound Replenishment,6446.0
20260104,38,153,19,4,15,262.16,1048.64,4,0,STAP_DALS_03,Staples,Delayed / Missing Inbound Replenishment,3932.4
20260104,38,156,35,0,35,342.35,0.0,0,0,STAP_ATTA_06,Staples,Delayed / Missing Inbound Replenishment,11982.25
20260104,38,166,21,0,21,248.86,0.0,0,0,STAP_ATTA_16,Staples,Delayed / Missing Inbound Replenishment,5226.06
20260104,38,171,23,22,1,329.23,7243.06,22,0,STAP_ATTA_21,Staples,Forecast Underestimation & Buffer Shortage,329.23
20260104,38,209,3,0,3,108.95,0.0,0,0,PERS_SKIN_29,Personal Care,Delayed / Missing Inbound Replenishment,326.85
20260104,38,216,9,3,6,208.26,624.78,3,0,HOUS_DETE_06,Household,Delayed / Missing Inbound Replenishment,1249.56
20260104,38,218,5,0,5,72.52,0.0,0,0,HOUS_CLEA_08,Household,Delayed / Missing Inbound Replenishment,362.6
20260104,38,253,25,0,25,319.63,0.0,0,0,BABY_DIAP_13,Baby Care,Delayed / Missing Inbound Replenishment,7990.75
20260104,38,271,4,0,4,561.27,0.0,0,0,PET _DOG _01,Pet Care,Delayed / Missing Inbound Replenishment,2245.08
20260104,38,273,3,0,3,256.39,0.0,0,0,PET _PET _03,Pet Care,Delayed / Missing Inbound Replenishment,769.17
20260104,38,276,7,0,7,419.68,0.0,0,0,PET _CAT _06,Pet Care,Delayed / Missing Inbound Replenishment,2937.76
20260104,38,280,12,8,4,252.36,2018.88,8,0,PET _CAT _10,Pet Care,Forecast Underestimation & Buffer Shortage,1009.44
20260104,38,286,7,3,4,456.83,1370.49,3,0,PET _PET _16,Pet Care,Delayed / Missing Inbound Replenishment,1827.32
20260104,38,289,7,0,7,479.06,0.0,0,0,PET _PET _19,Pet Care,Delayed / Missing Inbound Replenishment,3353.42
20260104,38,299,9,0,9,108.9,0.0,0,0,PET _DOG _29,Pet Care,Delayed / Missing Inbound Replenishment,980.1
20260104,39,3,357,278,79,70.68,19649.04,278,0,DAIR_BUTT_03,Dairy,Unforecasted Demand Spike,5583.72
20260104,39,143,124,65,59,48.33,3141.45,65,0,FRUI_DAIL_23,Fruits & Vegetables,Unforecasted Demand Spike,2851.47
20260104,39,156,49,24,25,342.35,8216.4,24,0,STAP_ATTA_06,Staples,Unforecasted Demand Spike,8558.75
20260104,39,163,27,15,12,338.27,5074.05,15,0,STAP_DALS_13,Staples,Forecast Underestimation & Buffer Shortage,4059.24
20260104,39,166,34,11,23,248.86,2737.46,11,0,STAP_ATTA_16,Staples,Forecast Underestimation & Buffer Shortage,5723.78
20260104,39,173,30,6,24,69.06,414.36,6,0,STAP_DALS_23,Staples,Forecast Underestimation & Buffer Shortage,1657.44
20260104,39,195,7,2,5,227.65,455.3,2,0,PERS_SANI_15,Personal Care,Delayed / Missing Inbound Replenishment,1138.25
20260104,39,197,12,4,8,102.01,408.04,4,0,PERS_HAIR_17,Personal Care,Delayed / Missing Inbound Replenishment,816.08
20260104,39,203,13,0,13,316.94,0.0,0,0,PERS_ORAL_23,Personal Care,Delayed / Missing Inbound Replenishment,4120.22
20260104,39,208,13,4,9,249.0,996.0,4,0,PERS_ORAL_28,Personal Care,Delayed / Missing Inbound Replenishment,2241.0
20260104,39,209,9,0,9,108.95,0.0,0,0,PERS_SKIN_29,Personal Care,Delayed / Missing Inbound Replenishment,980.55
20260104,39,213,7,0,7,243.34,0.0,0,0,HOUS_CLEA_03,Household,Delayed / Missing Inbound Replenishment,1703.38
20260104,39,216,13,0,13,208.26,0.0,0,0,HOUS_DETE_06,Household,Delayed / Missing Inbound Replenishment,2707.38
20260104,39,217,5,2,3,275.5,551.0,2,0,HOUS_DISH_07,Household,Delayed / Missing Inbound Replenishment,826.5
20260104,39,218,8,0,8,72.52,0.0,0,0,HOUS_CLEA_08,Household,Delayed / Missing Inbound Replenishment,580.16
20260104,39,220,10,0,10,256.13,0.0,0,0,HOUS_REPE_10,Household,Delayed / Missing Inbound Replenishment,2561.3
20260104,39,222,13,2,11,214.26,428.52,2,0,HOUS_DISH_12,Household,Delayed / Missing Inbound Replenishment,2356.86
20260104,39,233,18,0,18,161.93,0.0,0,0,HOUS_CLEA_23,Household,Delayed / Missing Inbound Replenishment,2914.74
20260104,39,267,100,57,43,206.82,11788.74,57,0,BABY_BABY_27,Baby Care,Unforecasted Demand Spike,8893.26
20260104,39,271,3,1,2,561.27,561.27,1,0,PET _DOG _01,Pet Care,Delayed / Missing Inbound Replenishment,1122.54
20260104,39,273,5,4,1,256.39,1025.56,4,0,PET _PET _03,Pet Care,Delayed / Missing Inbound Replenishment,256.39
20260104,39,276,9,0,9,419.68,0.0,0,0,PET _CAT _06,Pet Care,Delayed / Missing Inbound Replenishment,3777.12
20260104,39,277,8,1,7,232.44,232.44,1,0,PET _PET _07,Pet Care,Delayed / Missing Inbound Replenishment,1627.08
20260104,39,280,16,4,12,252.36,1009.44,4,0,PET _CAT _10,Pet Care,Delayed / Missing Inbound Replenishment,3028.32
20260104,39,281,7,1,6,208.33,208.33,1,0,PET _PET _11,Pet Care,Delayed / Missing Inbound Replenishment,1249.98
20260104,40,41,76,71,5,104.58,7425.18,71,0,BEVE_JUIC_11,Beverages,Unforecasted Demand Spike,522.9
20260104,40,73,112,21,91,92.13,1934.73,21,0,SNAC_NAMK_13,Snacks,Unforecasted Demand Spike,8383.83
20260104,40,89,173,160,13,50.88,8140.8,160,0,SNAC_CHOC_29,Snacks,Unforecasted Demand Spike,661.44
20260104,40,153,21,7,14,262.16,1835.12,7,0,STAP_DALS_03,Staples,Forecast Underestimation & Buffer Shortage,3670.24
20260104,40,155,22,0,22,443.45,0.0,0,0,STAP_SPIC_05,Staples,Delayed / Missing Inbound Replenishment,9755.9
20260104,40,156,41,1,40,342.35,342.35,1,0,STAP_ATTA_06,Staples,Delayed / Missing Inbound Replenishment,13694.0
20260104,40,171,31,0,31,329.23,0.0,0,0,STAP_ATTA_21,Staples,Delayed / Missing Inbound Replenishment,10206.13
20260104,40,185,14,3,11,218.07,654.21,3,0,PERS_SANI_05,Personal Care,Delayed / Missing Inbound Replenishment,2398.77
20260104,40,195,8,0,8,227.65,0.0,0,0,PERS_SANI_15,Personal Care,Delayed / Missing Inbound Replenishment,1821.2
20260104,40,197,11,6,5,102.01,612.06,6,0,PERS_HAIR_17,Personal Care,Forecast Underestimation & Buffer Shortage,510.05
20260104,40,199,6,2,4,251.52,503.04,2,0,PERS_SKIN_19,Personal Care,Delayed / Missing Inbound Replenishment,1006.08
20260104,40,201,15,0,15,193.23,0.0,0,0,PERS_SOAP_21,Personal Care,Delayed / Missing Inbound Replenishment,2898.45
20260104,40,203,11,7,4,316.94,2218.58,7,0,PERS_ORAL_23,Personal Care,Forecast Underestimation & Buffer Shortage,1267.76
20260104,40,204,6,1,5,199.5,199.5,1,0,PERS_SKIN_24,Personal Care,Delayed / Missing Inbound Replenishment,997.5
20260104,40,208,10,8,2,249.0,1992.0,8,0,PERS_ORAL_28,Personal Care,Forecast Underestimation & Buffer Shortage,498.0
20260104,40,209,6,2,4,108.95,217.9,2,0,PERS_SKIN_29,Personal Care,Delayed / Missing Inbound Replenishment,435.8
20260104,40,220,11,8,3,256.13,2049.04,8,0,HOUS_REPE_10,Household,Forecast Underestimation & Buffer Shortage,768.39
20260104,40,233,18,0,18,161.93,0.0,0,0,HOUS_CLEA_23,Household,Delayed / Missing Inbound Replenishment,2914.74
20260104,40,250,35,21,14,204.07,4285.47,21,0,BABY_BABY_10,Baby Care,Forecast Underestimation & Buffer Shortage,2856.98
20260104,40,252,51,42,9,599.97,25198.74,42,0,BABY_BABY_12,Baby Care,Unforecasted Demand Spike,5399.73
20260104,40,253,32,0,32,319.63,0.0,0,0,BABY_DIAP_13,Baby Care,Delayed / Missing Inbound Replenishment,10228.16
20260104,40,256,112,93,19,441.88,41094.84,93,0,BABY_BABY_16,Baby Care,Unforecasted Demand Spike,8395.72
20260104,40,274,10,2,8,218.13,436.26,2,0,PET _PET _04,Pet Care,Delayed / Missing Inbound Replenishment,1745.04
20260104,40,276,10,0,10,419.68,0.0,0,0,PET _CAT _06,Pet Care,Delayed / Missing Inbound Replenishment,4196.8
20260104,40,277,9,0,9,232.44,0.0,0,0,PET _PET _07,Pet Care,Delayed / Missing Inbound Replenishment,2091.96
20260104,40,281,6,4,2,208.33,833.32,4,0,PET _PET _11,Pet Care,Delayed / Missing Inbound Replenishment,416.66
20260104,40,283,8,3,5,548.52,1645.56,3,0,PET _DOG _13,Pet Care,Delayed / Missing Inbound Replenishment,2742.6
20260104,40,286,10,0,10,456.83,0.0,0,0,PET _PET _16,Pet Care,Delayed / Missing Inbound Replenishment,4568.3
20260105,1,54,60,27,33,85.37,2304.99,27,0,BEVE_ENER_24,Beverages,Unforecasted Demand Spike,2817.21
20260105,1,173,19,0,19,69.06,0.0,0,0,STAP_DALS_23,Staples,Delayed / Missing Inbound Replenishment,1312.14
20260105,1,203,7,0,7,316.94,0.0,0,0,PERS_ORAL_23,Personal Care,Delayed / Missing Inbound Replenishment,2218.58
20260105,1,276,5,0,5,419.68,0.0,0,0,PET _CAT _06,Pet Care,Delayed / Missing Inbound Replenishment,2098.4
20260105,2,161,14,9,5,425.67,3831.03,9,0,STAP_ATTA_11,Staples,Forecast Underestimation & Buffer Shortage,2128.35
20260105,2,273,3,0,3,256.39,0.0,0,0,PET _PET _03,Pet Care,Delayed / Missing Inbound Replenishment,769.17
20260105,3,162,28,0,28,185.02,0.0,0,0,STAP_RICE_12,Staples,Delayed / Missing Inbound Replenishment,5180.56
20260105,4,153,15,0,15,262.16,0.0,0,0,STAP_DALS_03,Staples,Delayed / Missing Inbound Replenishment,3932.4
20260105,4,271,4,0,4,561.27,0.0,0,0,PET _DOG _01,Pet Care,Delayed / Missing Inbound Replenishment,2245.08
20260105,5,218,4,1,3,72.52,72.52,1,0,HOUS_CLEA_08,Household,Delayed / Missing Inbound Replenishment,217.56
20260105,5,250,19,0,19,204.07,0.0,0,0,BABY_BABY_10,Baby Care,Delayed / Missing Inbound Replenishment,3877.33
20260105,7,210,7,0,7,212.16,0.0,0,0,PERS_SANI_30,Personal Care,Delayed / Missing Inbound Replenishment,1485.12
20260105,8,253,20,0,20,319.63,0.0,0,0,BABY_DIAP_13,Baby Care,Delayed / Missing Inbound Replenishment,6392.6
20260105,8,274,17,0,17,218.13,0.0,0,0,PET _PET _04,Pet Care,Delayed / Missing Inbound Replenishment,3708.21
20260105,9,275,9,4,5,359.71,1438.84,4,0,PET _DOG _05,Pet Care,Delayed / Missing Inbound Replenishment,1798.55
20260105,9,283,5,0,5,548.52,0.0,0,0,PET _DOG _13,Pet Care,Delayed / Missing Inbound Replenishment,2742.6
20260105,10,209,4,0,4,108.95,0.0,0,0,PERS_SKIN_29,Personal Care,Delayed / Missing Inbound Replenishment,435.8
20260105,11,280,6,0,6,252.36,0.0,0,0,PET _CAT _10,Pet Care,Delayed / Missing Inbound Replenishment,1514.16
20260105,12,273,3,0,3,256.39,0.0,0,0,PET _PET _03,Pet Care,Delayed / Missing Inbound Replenishment,769.17
20260105,13,163,13,0,13,338.27,0.0,0,0,STAP_DALS_13,Staples,Delayed / Missing Inbound Replenishment,4397.51
20260105,13,201,9,0,9,193.23,0.0,0,0,PERS_SOAP_21,Personal Care,Delayed / Missing Inbound Replenishment,1739.07
20260105,14,231,4,0,4,259.78,0.0,0,0,HOUS_DETE_21,Household,Delayed / Missing Inbound Replenishment,1039.12
20260105,14,283,6,4,2,548.52,2194.08,4,0,PET _DOG _13,Pet Care,Delayed / Missing Inbound Replenishment,1097.04
20260105,15,166,13,0,13,248.86,0.0,0,0,STAP_ATTA_16,Staples,Delayed / Missing Inbound Replenishment,3235.18
20260105,16,60,40,0,40,146.5,0.0,0,0,BEVE_WATE_30,Beverages,Delayed / Missing Inbound Replenishment,5860.0
20260105,16,110,35,16,19,43.46,695.36,16,0,PACK_READ_20,Packaged Foods,Forecast Underestimation & Buffer Shortage,825.74
20260105,16,199,7,1,6,251.52,251.52,1,0,PERS_SKIN_19,Personal Care,Delayed / Missing Inbound Replenishment,1509.12
20260105,16,280,10,8,2,252.36,2018.88,8,0,PET _CAT _10,Pet Care,Forecast Underestimation & Buffer Shortage,504.72
20260105,17,31,67,0,67,94.42,0.0,0,0,BEVE_JUIC_01,Beverages,Delayed / Missing Inbound Replenishment,6326.14
20260105,17,173,18,0,18,69.06,0.0,0,0,STAP_DALS_23,Staples,Delayed / Missing Inbound Replenishment,1243.08
20260105,17,296,11,4,7,84.64,338.56,4,0,PET _CAT _26,Pet Care,Delayed / Missing Inbound Replenishment,592.48
20260105,18,199,4,0,4,251.52,0.0,0,0,PERS_SKIN_19,Personal Care,Delayed / Missing Inbound Replenishment,1006.08
20260105,18,216,7,0,7,208.26,0.0,0,0,HOUS_DETE_06,Household,Delayed / Missing Inbound Replenishment,1457.82
20260105,18,282,4,0,4,378.42,0.0,0,0,PET _PET _12,Pet Care,Delayed / Missing Inbound Replenishment,1513.68
20260105,19,227,4,3,1,254.28,762.84,3,0,HOUS_DISH_17,Household,Delayed / Missing Inbound Replenishment,254.28
20260105,20,27,42,11,31,103.33,1136.63,11,0,DAIR_CURD_27,Dairy,Unforecasted Demand Spike,3203.23
20260105,20,296,10,1,9,84.64,84.64,1,0,PET _CAT _26,Pet Care,Delayed / Missing Inbound Replenishment,761.76
20260105,20,297,7,0,7,129.29,0.0,0,0,PET _PET _27,Pet Care,Delayed / Missing Inbound Replenishment,905.03
20260105,21,35,52,0,52,158.37,0.0,0,0,BEVE_WATE_05,Beverages,Delayed / Missing Inbound Replenishment,8235.24
20260105,21,253,23,0,23,319.63,0.0,0,0,BABY_DIAP_13,Baby Care,Delayed / Missing Inbound Replenishment,7351.49
20260105,21,274,9,0,9,218.13,0.0,0,0,PET _PET _04,Pet Care,Delayed / Missing Inbound Replenishment,1963.17
20260105,21,276,6,0,6,419.68,0.0,0,0,PET _CAT _06,Pet Care,Delayed / Missing Inbound Replenishment,2518.08
