date_key,store_id,sku_id,opening_stock,inbound_stock,transfer_in,transfer_out,sold_units,damaged_units,closing_stock,sku_name,category,unit_cost,selling_price,lead_time_hours,case_pack_size,minimum_order_quantity,priority_class,store_name,city_id,store_priority,capacity_units,forecast_daily_mean,forecast_std_daily,forecast_weekly_demand,lead_time_days,safety_stock,reorder_point,target_stock,days_of_cover,hours_to_stockout,stockout_risk_score,risk_level,is_overstocked,excess_units,lost_sales_exposure
20260629,19,110,471,0,0,0,32,0,439,PACK_READ_20,Packaged Foods,32.17,43.46,72,24,96,B,DEL_DS_09,2,2,65000,38.71,8.59,270.97,3.0,25,142,296,11.34,204.1,12,Low,False,143,0.0
20260629,19,111,43,104,0,0,22,0,125,PACK_NOOD_21,Packaged Foods,106.37,148.4,24,4,16,B,DEL_DS_09,2,2,65000,26.79,7.13,187.53,1.0,12,39,200,4.67,84.1,12,Low,False,0,0.0
20260629,19,112,86,0,0,0,17,0,69,PACK_PAST_22,Packaged Foods,39.84,51.88,36,6,24,B,DEL_DS_09,2,2,65000,20.29,4.87,142.03,1.5,10,41,153,3.4,61.2,12,Low,False,0,0.0
20260629,19,113,111,0,0,0,20,0,91,PACK_SAUC_23,Packaged Foods,168.95,200.74,12,24,24,B,DEL_DS_09,2,2,65000,24.86,8.69,174.02,0.5,11,24,186,3.66,65.9,12,Low,False,0,0.0
20260629,19,114,189,0,0,0,29,0,160,PACK_BREA_24,Packaged Foods,44.12,58.62,48,12,48,B,DEL_DS_09,2,2,65000,29.43,6.68,206.01,2.0,16,75,223,5.44,97.9,12,Low,False,0,0.0
20260629,19,115,59,0,0,0,17,0,42,PACK_READ_25,Packaged Foods,176.45,236.91,24,6,6,B,DEL_DS_09,2,2,65000,19.36,4.41,135.52,1.0,8,28,144,2.17,39.1,18,Low,False,0,0.0
20260629,19,116,158,0,0,0,34,0,124,PACK_NOOD_26,Packaged Foods,66.04,86.96,24,8,8,B,DEL_DS_09,2,2,65000,37.0,8.95,259.0,1.0,15,52,274,3.35,60.3,12,Low,False,0,0.0
20260629,19,117,179,0,0,0,26,0,153,PACK_PAST_27,Packaged Foods,115.06,152.92,36,12,24,B,DEL_DS_09,2,2,65000,35.43,8.17,248.01,1.5,17,71,266,4.32,77.8,12,Low,False,0,0.0
20260629,19,118,102,0,0,0,26,0,76,PACK_SAUC_28,Packaged Foods,181.74,241.31,24,8,32,B,DEL_DS_09,2,2,65000,33.29,8.62,233.03,1.0,15,49,249,2.28,41.0,16,Low,False,0,0.0
20260629,19,119,290,0,0,0,23,0,267,PACK_BREA_29,Packaged Foods,85.91,117.5,72,12,36,B,DEL_DS_09,2,2,65000,26.36,5.73,184.52,3.0,17,97,202,10.13,182.3,12,Low,False,65,0.0
20260629,19,120,71,0,0,0,30,0,41,PACK_READ_30,Packaged Foods,94.46,117.17,36,24,24,B,DEL_DS_09,2,2,65000,31.5,6.97,220.5,1.5,15,63,236,1.3,23.4,27,Low,False,0,3690.86
20260629,19,121,424,0,0,0,63,0,361,FRUI_FRES_01,Fruits & Vegetables,21.36,26.81,36,8,32,A,DEL_DS_09,2,2,65000,70.93,17.74,496.51,1.5,36,143,533,5.09,91.6,20,Low,False,0,0.0
20260629,19,122,37,344,0,0,65,0,316,FRUI_EXOT_02,Fruits & Vegetables,89.91,111.96,48,8,8,A,DEL_DS_09,2,2,65000,75.57,17.49,528.99,2.0,41,193,570,4.18,75.2,20,Low,False,0,0.0
20260629,19,123,516,0,0,0,36,0,480,FRUI_DAIL_03,Fruits & Vegetables,58.12,81.34,72,12,36,A,DEL_DS_09,2,2,65000,41.64,10.49,291.48,3.0,30,155,322,11.53,207.5,20,Low,False,158,0.0
20260629,19,124,182,0,0,0,53,0,129,FRUI_SEAS_04,Fruits & Vegetables,44.43,61.37,24,6,6,A,DEL_DS_09,2,2,65000,62.07,15.23,434.49,1.0,26,89,461,2.08,37.4,27,Low,False,0,0.0
20260629,19,125,108,0,0,0,31,0,77,FRUI_CUT _05,Fruits & Vegetables,42.4,50.66,24,8,8,A,DEL_DS_09,2,2,65000,38.71,10.77,270.97,1.0,18,57,289,1.99,35.8,28,Low,False,0,0.0
20260629,19,126,187,0,0,0,62,0,125,FRUI_FRES_06,Fruits & Vegetables,49.0,64.66,72,8,16,A,DEL_DS_09,2,2,65000,65.07,16.48,455.49,3.0,47,243,503,1.92,34.6,28,Low,False,0,0.0
20260629,19,127,450,0,0,0,46,0,404,FRUI_EXOT_07,Fruits & Vegetables,86.94,116.97,36,24,48,A,DEL_DS_09,2,2,65000,55.43,12.98,388.01,1.5,27,111,416,7.29,131.2,20,Low,False,0,0.0
20260629,19,128,207,0,0,0,36,0,171,FRUI_DAIL_08,Fruits & Vegetables,82.27,101.33,36,24,96,A,DEL_DS_09,2,2,65000,45.71,11.3,319.97,1.5,23,92,343,3.74,67.3,20,Low,False,0,0.0
20260629,19,129,183,0,0,0,33,0,150,FRUI_SEAS_09,Fruits & Vegetables,54.72,73.51,24,12,36,A,DEL_DS_09,2,2,65000,41.93,9.95,293.51,1.0,17,59,311,3.58,64.4,20,Low,False,0,0.0
20260629,19,130,123,268,0,0,58,0,333,FRUI_CUT _10,Fruits & Vegetables,37.45,46.18,24,4,4,A,DEL_DS_09,2,2,65000,70.5,16.22,493.5,1.0,27,98,521,4.72,85.0,20,Low,False,0,0.0
20260629,19,131,131,0,0,0,40,0,91,FRUI_FRES_11,Fruits & Vegetables,80.57,100.09,12,6,24,B,DEL_DS_09,2,2,65000,46.5,11.53,325.5,0.5,14,38,340,1.96,35.3,20,Low,False,0,0.0
20260629,19,132,1119,0,0,0,76,0,1043,FRUI_EXOT_12,Fruits & Vegetables,73.79,94.19,72,24,96,B,DEL_DS_09,2,2,65000,90.43,20.94,633.01,3.0,60,332,694,11.53,207.5,12,Low,False,349,0.0
20260629,19,133,315,0,0,0,54,0,261,FRUI_DAIL_13,Fruits & Vegetables,65.59,89.15,48,6,24,B,DEL_DS_09,2,2,65000,69.79,15.44,488.53,2.0,36,176,525,3.74,67.3,12,Low,False,0,0.0
20260629,19,134,177,0,0,0,48,0,129,FRUI_SEAS_14,Fruits & Vegetables,28.89,37.66,24,8,24,B,DEL_DS_09,2,2,65000,57.14,11.44,399.98,1.0,19,77,419,2.26,40.7,17,Low,False,0,0.0
20260629,19,135,773,0,0,0,61,0,712,FRUI_CUT _15,Fruits & Vegetables,86.65,112.02,72,4,4,B,DEL_DS_09,2,2,65000,70.57,16.06,493.99,3.0,46,258,540,10.09,181.6,12,Low,False,172,0.0
20260629,19,136,43,172,0,0,33,0,182,FRUI_FRES_16,Fruits & Vegetables,86.98,104.61,24,4,4,B,DEL_DS_09,2,2,65000,37.71,9.76,263.97,1.0,17,55,281,4.83,86.9,12,Low,False,0,0.0
20260629,19,137,277,0,0,0,81,0,196,FRUI_EXOT_17,Fruits & Vegetables,19.91,25.49,24,12,24,B,DEL_DS_09,2,2,65000,92.36,21.79,646.52,1.0,36,129,683,2.12,38.2,18,Low,False,0,0.0
20260629,19,138,115,216,0,0,61,0,270,FRUI_DAIL_18,Fruits & Vegetables,18.82,22.67,48,12,12,B,DEL_DS_09,2,2,65000,64.86,14.47,454.02,2.0,34,164,489,4.16,74.9,12,Low,False,0,0.0
20260629,19,139,192,0,0,0,72,0,120,FRUI_SEAS_19,Fruits & Vegetables,67.36,82.55,72,8,16,B,DEL_DS_09,2,2,65000,85.0,21.79,595.0,3.0,63,318,658,1.41,25.4,29,Low,False,0,0.0
20260629,19,140,127,0,0,0,30,0,97,FRUI_CUT _20,Fruits & Vegetables,46.25,54.59,24,8,32,B,DEL_DS_09,2,2,65000,40.29,10.69,282.03,1.0,18,59,301,2.41,43.4,15,Low,False,0,0.0
20260629,19,141,499,0,0,0,55,0,444,FRUI_FRES_21,Fruits & Vegetables,15.09,19.49,24,4,8,B,DEL_DS_09,2,2,65000,63.79,15.68,446.53,1.0,26,90,473,6.96,125.3,12,Low,False,0,0.0
20260629,19,142,368,0,0,0,58,0,310,FRUI_EXOT_22,Fruits & Vegetables,47.35,64.0,36,8,16,B,DEL_DS_09,2,2,65000,66.21,14.25,463.47,1.5,29,129,493,4.68,84.2,12,Low,False,0,0.0
20260629,19,143,1023,0,0,0,79,0,944,FRUI_DAIL_23,Fruits & Vegetables,39.19,48.33,72,24,72,B,DEL_DS_09,2,2,65000,91.5,20.43,640.5,3.0,59,334,700,10.32,185.8,12,Low,False,244,0.0
20260629,19,144,125,272,0,0,62,0,335,FRUI_SEAS_24,Fruits & Vegetables,32.12,40.24,24,8,8,B,DEL_DS_09,2,2,65000,70.07,16.6,490.49,1.0,28,99,519,4.78,86.0,12,Low,False,0,0.0
20260629,19,145,288,0,0,0,55,0,233,FRUI_CUT _25,Fruits & Vegetables,49.56,66.24,12,12,12,B,DEL_DS_09,2,2,65000,62.93,13.67,440.51,0.5,16,48,457,3.7,66.6,12,Low,False,0,0.0
20260629,19,146,231,0,0,0,43,0,188,FRUI_FRES_26,Fruits & Vegetables,25.37,35.06,12,24,24,B,DEL_DS_09,2,2,65000,52.14,12.04,364.98,0.5,15,42,380,3.61,65.0,12,Low,False,0,0.0
20260629,19,147,222,264,0,0,48,0,438,FRUI_EXOT_27,Fruits & Vegetables,17.35,20.9,48,8,8,B,DEL_DS_09,2,2,65000,56.79,12.66,397.53,2.0,30,144,428,7.71,138.8,12,Low,False,10,0.0
20260629,19,148,319,0,0,0,58,0,261,FRUI_DAIL_28,Fruits & Vegetables,57.69,75.56,48,8,8,B,DEL_DS_09,2,2,65000,67.79,14.32,474.53,2.0,34,170,509,3.85,69.3,12,Low,False,0,0.0
20260629,19,149,415,0,0,0,53,0,362,FRUI_SEAS_29,Fruits & Vegetables,79.0,103.98,36,24,96,B,DEL_DS_09,2,2,65000,61.79,13.37,432.53,1.5,27,120,460,5.86,105.5,12,Low,False,0,0.0
20260629,19,150,158,0,0,0,31,0,127,FRUI_CUT _30,Fruits & Vegetables,79.16,97.84,24,8,16,B,DEL_DS_09,2,2,65000,38.86,9.36,272.02,1.0,16,55,289,3.27,58.9,12,Low,False,0,0.0
20260629,19,151,117,0,0,0,34,0,83,STAP_ATTA_01,Staples,287.4,401.39,24,12,48,B,DEL_DS_09,2,2,65000,36.14,8.27,252.98,1.0,14,51,267,2.3,41.4,16,Low,False,0,0.0
20260629,19,152,165,0,0,0,35,0,130,STAP_RICE_02,Staples,170.54,231.22,24,6,6,B,DEL_DS_09,2,2,65000,37.71,9.21,263.97,1.0,16,54,280,3.45,62.1,12,Low,False,0,0.0
20260629,19,153,417,0,0,0,16,0,401,STAP_DALS_03,Staples,209.75,262.16,96,24,24,B,DEL_DS_09,2,2,65000,18.14,3.98,126.98,4.0,14,87,141,22.11,398.0,12,Low,True,260,0.0
20260629,19,154,346,0,0,0,24,0,322,STAP_EDIB_04,Staples,182.06,215.59,72,12,36,B,DEL_DS_09,2,2,65000,29.93,7.04,209.51,3.0,21,111,231,10.76,193.7,12,Low,False,91,0.0
20260629,19,155,12,72,0,0,16,0,68,STAP_SPIC_05,Staples,330.32,443.45,96,4,16,B,DEL_DS_09,2,2,65000,17.21,4.21,120.47,4.0,14,83,135,3.95,71.1,12,Low,False,0,0.0
20260629,19,156,393,0,0,0,26,0,367,STAP_ATTA_06,Staples,283.47,342.35,96,12,36,B,DEL_DS_09,2,2,65000,31.86,7.38,223.02,4.0,25,153,249,11.52,207.4,12,Low,False,118,0.0
20260629,19,157,68,0,0,0,17,0,51,STAP_RICE_07,Staples,110.91,143.25,24,6,6,B,DEL_DS_09,2,2,65000,21.79,5.15,152.53,1.0,9,31,162,2.34,42.1,16,Low,False,0,0.0
20260629,19,158,57,0,0,0,26,0,31,STAP_DALS_08,Staples,46.8,65.45,72,6,6,B,DEL_DS_09,2,2,65000,33.43,8.05,234.01,3.0,23,124,258,0.93,16.7,48,Medium,False,0,2187.99
20260629,19,159,133,0,0,0,26,0,107,STAP_EDIB_09,Staples,407.89,560.31,48,4,12,B,DEL_DS_09,2,2,65000,33.5,10.21,234.5,2.0,24,91,259,3.19,57.4,12,Low,False,0,0.0
20260629,19,160,225,0,0,0,33,0,192,STAP_SPIC_10,Staples,152.01,181.06,48,4,8,B,DEL_DS_09,2,2,65000,35.21,7.69,246.47,2.0,18,89,265,5.45,98.1,12,Low,False,0,0.0
20260629,19,161,52,0,0,0,16,0,36,STAP_ATTA_11,Staples,312.08,425.67,24,4,12,B,DEL_DS_09,2,2,65000,17.14,3.88,119.98,1.0,7,25,127,2.1,37.8,18,Low,False,0,0.0
20260629,19,162,55,0,0,0,34,0,21,STAP_RICE_12,Staples,134.83,185.02,96,12,36,B,DEL_DS_09,2,2,65000,39.93,8.78,279.51,4.0,29,189,309,0.53,9.5,68,High,False,0,7387.85
20260629,19,163,459,0,0,0,17,0,442,STAP_DALS_13,Staples,266.95,338.27,96,8,24,B,DEL_DS_09,2,2,65000,20.93,5.64,146.51,4.0,19,103,166,21.12,380.2,12,Low,True,276,0.0
20260629,19,164,5,68,0,0,13,0,60,STAP_EDIB_14,Staples,272.44,366.94,72,4,8,B,DEL_DS_09,2,2,65000,15.86,4.45,111.02,3.0,13,61,125,3.78,68.0,12,Low,False,0,0.0
20260629,19,165,85,0,0,0,25,0,60,STAP_SPIC_15,Staples,250.98,296.84,24,6,18,B,DEL_DS_09,2,2,65000,29.36,7.19,205.52,1.0,12,42,218,2.04,36.7,19,Low,False,0,0.0
20260629,19,166,490,0,0,0,20,0,470,STAP_ATTA_16,Staples,207.26,248.86,96,12,24,B,DEL_DS_09,2,2,65000,23.71,6.35,165.97,4.0,21,116,187,19.82,356.8,12,Low,True,283,0.0
20260629,19,167,291,0,0,0,32,0,259,STAP_RICE_17,Staples,319.86,387.95,48,6,6,B,DEL_DS_09,2,2,65000,36.79,7.9,257.53,2.0,19,93,277,7.04,126.7,12,Low,False,0,0.0
20260629,19,168,339,0,0,0,37,0,302,STAP_DALS_18,Staples,121.81,166.75,96,6,6,B,DEL_DS_09,2,2,65000,34.93,8.21,244.51,4.0,28,168,273,8.65,155.7,12,Low,False,29,0.0
20260629,19,169,223,0,0,0,20,0,203,STAP_EDIB_19,Staples,232.62,312.03,72,12,24,B,DEL_DS_09,2,2,65000,23.29,5.73,163.03,3.0,17,87,181,8.72,157.0,12,Low,False,22,0.0
20260629,19,170,416,0,0,0,28,0,388,STAP_SPIC_20,Staples,251.98,338.45,72,8,32,B,DEL_DS_09,2,2,65000,39.64,9.13,277.48,3.0,27,146,305,9.79,176.2,12,Low,False,83,0.0
20260629,19,171,396,0,0,0,20,0,376,STAP_ATTA_21,Staples,273.67,329.23,96,12,48,B,DEL_DS_09,2,2,65000,22.36,4.36,156.52,4.0,15,105,172,16.82,302.8,12,Low,True,204,0.0
20260629,19,172,80,0,0,0,25,0,55,STAP_RICE_22,Staples,367.22,441.39,24,8,24,B,DEL_DS_09,2,2,65000,28.71,7.02,200.97,1.0,12,41,213,1.92,34.6,20,Low,False,0,0.0
20260629,19,173,355,0,0,0,19,0,336,STAP_DALS_23,Staples,49.49,69.06,96,24,72,B,DEL_DS_09,2,2,65000,21.71,5.37,151.97,4.0,18,105,170,15.48,278.6,12,Low,True,166,0.0
20260629,19,174,107,0,0,0,35,0,72,STAP_EDIB_24,Staples,403.9,511.67,72,6,18,B,DEL_DS_09,2,2,65000,39.43,9.1,276.01,3.0,26,145,303,1.83,32.9,21,Low,False,0,0.0
20260629,19,175,61,0,0,0,19,0,42,STAP_SPIC_25,Staples,278.21,353.33,24,8,32,B,DEL_DS_09,2,2,65000,18.5,4.65,129.5,1.0,8,27,138,2.27,40.9,16,Low,False,0,0.0
20260629,19,176,43,0,0,0,13,0,30,STAP_ATTA_26,Staples,231.73,283.47,48,6,12,B,DEL_DS_09,2,2,65000,16.57,4.01,115.99,2.0,10,44,126,1.81,32.6,22,Low,False,0,0.0
20260629,19,177,81,0,0,0,22,0,59,STAP_RICE_27,Staples,93.75,113.98,48,4,8,B,DEL_DS_09,2,2,65000,26.07,5.3,182.49,2.0,13,66,196,2.26,40.7,17,Low,False,0,0.0
20260629,19,178,119,0,0,0,36,0,83,STAP_DALS_28,Staples,431.51,532.31,24,8,32,B,DEL_DS_09,2,2,65000,41.0,10.73,287.0,1.0,18,59,305,2.02,36.4,19,Low,False,0,0.0
20260629,19,179,262,0,0,0,30,0,232,STAP_EDIB_29,Staples,401.22,497.99,48,24,24,B,DEL_DS_09,2,2,65000,38.14,8.79,266.98,2.0,21,98,288,6.08,109.4,12,Low,False,0,0.0
20260629,19,180,114,0,0,0,29,0,85,STAP_SPIC_30,Staples,254.03,325.93,48,4,4,B,DEL_DS_09,2,2,65000,33.07,6.83,231.49,2.0,16,83,248,2.57,46.3,13,Low,False,0,0.0
20260629,19,181,12,60,0,0,12,0,60,PERS_SOAP_01,Personal Care,162.6,226.19,24,12,24,C,DEL_DS_09,2,2,65000,12.43,3.13,87.01,1.0,6,19,94,4.83,86.9,6,Low,False,0,0.0
20260629,19,182,18,54,0,0,12,0,60,PERS_HAIR_02,Personal Care,64.33,79.48,24,6,24,C,DEL_DS_09,2,2,65000,12.21,2.49,85.47,1.0,5,18,91,4.91,88.4,6,Low,False,0,0.0
20260629,19,183,15,36,0,0,9,0,42,PERS_ORAL_03,Personal Care,267.33,368.48,24,12,48,C,DEL_DS_09,2,2,65000,8.5,2.21,59.5,1.0,4,13,64,4.94,88.9,6,Low,False,0,0.0
20260629,19,184,40,0,0,0,5,0,35,PERS_SKIN_04,Personal Care,287.54,343.84,48,24,48,C,DEL_DS_09,2,2,65000,7.0,2.39,49.0,2.0,6,20,55,5.0,90.0,6,Low,False,0,0.0
20260629,19,185,70,0,0,0,9,2,59,PERS_SANI_05,Personal Care,181.52,218.07,96,12,36,C,DEL_DS_09,2,2,65000,10.93,2.62,76.51,4.0,9,53,86,5.4,97.2,6,Low,False,0,0.0
20260629,19,186,37,0,0,0,7,0,30,PERS_SOAP_06,Personal Care,178.73,217.4,24,8,8,C,DEL_DS_09,2,2,65000,9.64,2.76,67.48,1.0,5,15,73,3.11,56.0,6,Low,False,0,0.0
20260629,19,187,71,0,0,0,9,0,62,PERS_HAIR_07,Personal Care,260.76,341.21,72,12,24,C,DEL_DS_09,2,2,65000,7.14,1.41,49.98,3.0,5,27,55,8.68,156.2,6,Low,False,7,0.0
20260629,19,188,22,0,0,0,3,0,19,PERS_ORAL_08,Personal Care,133.38,169.27,24,4,16,C,DEL_DS_09,2,2,65000,4.0,1.18,28.0,1.0,2,6,30,4.75,85.5,6,Low,False,0,0.0
20260629,19,189,120,0,0,0,9,0,111,PERS_SKIN_09,Personal Care,89.81,124.58,48,6,24,C,DEL_DS_09,2,2,65000,11.0,2.77,77.0,2.0,7,29,84,10.09,181.6,6,Low,False,27,0.0
20260629,19,190,28,0,0,0,7,0,21,PERS_SANI_10,Personal Care,61.6,76.27,24,12,12,C,DEL_DS_09,2,2,65000,6.14,1.88,42.98,1.0,4,11,47,3.42,61.6,6,Low,False,0,0.0
20260629,19,191,56,0,0,0,12,0,44,PERS_SOAP_11,Personal Care,144.6,184.94,24,24,72,C,DEL_DS_09,2,2,65000,12.57,2.62,87.99,1.0,5,18,93,3.5,63.0,6,Low,False,0,0.0
20260629,19,192,66,0,0,0,6,0,60,PERS_HAIR_12,Personal Care,260.6,357.65,72,8,24,C,DEL_DS_09,2,2,65000,5.71,1.38,39.97,3.0,4,22,44,10.51,189.2,6,Low,False,16,0.0
20260629,19,193,31,0,0,0,5,0,26,PERS_ORAL_13,Personal Care,100.83,124.41,48,4,16,C,DEL_DS_09,2,2,65000,4.86,1.1,34.02,2.0,3,13,38,5.35,96.3,6,Low,False,0,0.0
20260629,19,194,89,0,0,0,7,0,82,PERS_SKIN_14,Personal Care,270.32,365.21,48,6,12,C,DEL_DS_09,2,2,65000,11.86,2.41,83.02,2.0,6,30,90,6.91,124.4,6,Low,False,0,0.0
20260629,19,195,59,0,0,0,4,0,55,PERS_SANI_15,Personal Care,175.38,227.65,96,6,6,C,DEL_DS_09,2,2,65000,5.14,1.51,35.98,4.0,5,26,41,10.7,192.6,6,Low,False,14,0.0
20260629,19,196,24,0,0,0,4,0,20,PERS_SOAP_16,Personal Care,68.3,94.9,24,24,96,C,DEL_DS_09,2,2,65000,6.0,1.18,42.0,1.0,2,8,44,3.33,59.9,6,Low,False,0,0.0
20260629,19,197,76,52,0,0,7,0,121,PERS_HAIR_17,Personal Care,78.35,102.01,96,4,8,C,DEL_DS_09,2,2,65000,9.14,2.25,63.98,4.0,8,45,72,13.24,238.3,6,Low,False,49,0.0
20260629,19,198,48,0,0,0,11,0,37,PERS_ORAL_18,Personal Care,42.96,51.82,24,4,8,C,DEL_DS_09,2,2,65000,12.64,3.15,88.48,1.0,6,19,95,2.93,52.7,6,Low,False,0,0.0
20260629,19,199,169,0,0,0,4,0,165,PERS_SKIN_19,Personal Care,196.15,251.52,96,8,24,C,DEL_DS_09,2,2,65000,6.0,1.84,42.0,4.0,7,31,49,27.5,495.0,6,Low,True,116,0.0
20260629,19,200,25,0,0,0,5,0,20,PERS_SANI_20,Personal Care,84.62,118.26,24,24,72,C,DEL_DS_09,2,2,65000,6.43,2.14,45.01,1.0,4,11,50,3.11,56.0,6,Low,False,0,0.0
20260629,19,201,142,0,0,0,10,2,130,PERS_SOAP_21,Personal Care,159.22,193.23,96,12,24,C,DEL_DS_09,2,2,65000,11.21,2.22,78.47,4.0,8,53,87,11.6,208.8,6,Low,False,43,0.0
20260629,19,202,47,0,0,0,12,0,35,PERS_HAIR_22,Personal Care,48.28,60.61,24,12,36,C,DEL_DS_09,2,2,65000,13.0,3.19,91.0,1.0,6,19,97,2.69,48.4,6,Low,False,0,0.0
20260629,19,203,87,0,0,0,8,0,79,PERS_ORAL_23,Personal Care,233.97,316.94,96,6,24,C,DEL_DS_09,2,2,65000,8.71,2.16,60.97,4.0,8,43,69,9.07,163.3,6,Low,False,10,0.0
20260629,19,204,34,0,0,0,3,0,31,PERS_SKIN_24,Personal Care,151.07,199.5,96,8,32,C,DEL_DS_09,2,2,65000,4.5,1.7,31.5,4.0,6,24,38,6.89,124.0,6,Low,False,0,0.0
20260629,19,205,15,0,0,0,3,1,11,PERS_SANI_25,Personal Care,109.44,130.63,48,12,12,C,DEL_DS_09,2,2,65000,3.86,0.86,27.02,2.0,3,11,31,2.85,51.3,6,Low,False,0,0.0
20260629,19,206,49,0,0,0,5,0,44,PERS_SOAP_26,Personal Care,75.37,99.42,48,4,16,C,DEL_DS_09,2,2,65000,5.79,1.31,40.53,2.0,4,16,45,7.6,136.8,6,Low,False,0,0.0
20260629,19,207,51,0,0,0,4,0,47,PERS_HAIR_27,Personal Care,119.58,160.21,72,6,18,C,DEL_DS_09,2,2,65000,5.0,1.36,35.0,3.0,4,19,39,9.4,169.2,6,Low,False,8,0.0
20260629,19,208,41,0,0,0,9,0,32,PERS_ORAL_28,Personal Care,193.92,249.0,72,8,16,C,DEL_DS_09,2,2,65000,9.43,2.5,66.01,3.0,8,37,75,3.39,61.0,6,Low,False,0,0.0
20260629,19,209,62,0,0,0,5,0,57,PERS_SKIN_29,Personal Care,81.97,108.95,96,8,8,C,DEL_DS_09,2,2,65000,5.57,1.34,38.99,4.0,5,28,44,10.23,184.1,6,Low,False,13,0.0
20260629,19,210,26,0,0,0,7,0,19,PERS_SANI_30,Personal Care,154.15,212.16,72,6,24,C,DEL_DS_09,2,2,65000,8.64,2.56,60.48,3.0,8,34,69,2.2,39.6,11,Low,False,0,0.0
20260629,19,211,35,0,0,0,8,0,27,HOUS_DETE_01,Household,146.91,194.68,24,6,24,C,DEL_DS_09,2,2,65000,10.71,2.55,74.97,1.0,5,16,80,2.52,45.4,8,Low,False,0,0.0
20260629,19,212,46,48,0,0,8,0,86,HOUS_DISH_02,Household,110.59,148.46,48,24,72,C,DEL_DS_09,2,2,65000,8.86,2.82,62.02,2.0,7,25,70,9.71,174.8,6,Low,False,16,0.0
20260629,19,213,51,0,0,0,5,0,46,HOUS_CLEA_03,Household,188.35,243.34,72,6,12,C,DEL_DS_09,2,2,65000,5.64,1.74,39.48,3.0,5,22,45,8.16,146.9,6,Low,False,1,0.0
20260629,19,214,17,40,0,0,10,0,47,HOUS_DISP_04,Household,172.36,216.37,72,8,16,C,DEL_DS_09,2,2,65000,11.14,2.28,77.98,3.0,7,41,85,4.22,76.0,6,Low,False,0,0.0
20260629,19,215,72,0,0,0,9,0,63,HOUS_REPE_05,Household,57.68,69.23,48,4,12,C,DEL_DS_09,2,2,65000,10.29,2.4,72.03,2.0,6,27,79,6.12,110.2,6,Low,False,0,0.0
20260629,19,216,71,0,0,0,8,0,63,HOUS_DETE_06,Household,175.84,208.26,96,24,24,C,DEL_DS_09,2,2,65000,11.57,6.11,80.99,4.0,21,68,102,5.45,98.1,6,Low,False,0,0.0
20260629,19,217,103,0,0,0,4,0,99,HOUS_DISH_07,Household,201.19,275.5,96,24,72,C,DEL_DS_09,2,2,65000,4.86,1.29,34.02,4.0,5,25,40,20.37,366.7,6,Low,True,59,0.0
20260629,19,218,27,0,0,0,5,0,22,HOUS_CLEA_08,Household,58.46,72.52,96,6,12,C,DEL_DS_09,2,2,65000,5.07,1.77,35.49,4.0,6,27,42,4.34,78.1,6,Low,False,0,0.0
20260629,19,219,87,0,0,0,12,0,75,HOUS_DISP_09,Household,178.44,246.3,72,24,72,C,DEL_DS_09,2,2,65000,12.5,2.71,87.5,3.0,8,46,96,6.0,108.0,6,Low,False,0,0.0
20260629,19,220,65,0,0,0,6,0,59,HOUS_REPE_10,Household,184.31,256.13,72,12,24,C,DEL_DS_09,2,2,65000,7.64,1.95,53.48,3.0,6,29,60,7.72,139.0,6,Low,False,0,0.0
20260629,19,221,81,0,0,0,4,0,77,HOUS_DETE_11,Household,167.61,209.6,72,8,16,C,DEL_DS_09,2,2,65000,6.71,1.73,46.97,3.0,5,26,52,11.48,206.6,6,Low,False,25,0.0
20260629,19,222,59,0,0,0,7,0,52,HOUS_DISH_12,Household,180.79,214.26,72,12,48,C,DEL_DS_09,2,2,65000,8.43,2.06,59.01,3.0,6,32,66,6.17,111.1,6,Low,False,0,0.0
20260629,19,223,20,48,0,0,7,0,61,HOUS_CLEA_13,Household,164.25,209.86,24,24,96,C,DEL_DS_09,2,2,65000,10.64,5.67,74.48,1.0,10,21,85,5.73,103.1,6,Low,False,0,0.0
20260629,19,224,47,0,0,0,9,0,38,HOUS_DISP_14,Household,100.89,131.14,72,8,24,C,DEL_DS_09,2,2,65000,12.29,2.97,86.03,3.0,9,46,96,3.09,55.6,6,Low,False,0,0.0
20260629,19,225,29,0,0,0,6,0,23,HOUS_REPE_15,Household,103.5,127.69,48,24,96,C,DEL_DS_09,2,2,65000,6.5,1.29,45.5,2.0,4,17,50,3.54,63.7,6,Low,False,0,0.0
20260629,19,226,59,0,0,0,10,0,49,HOUS_DETE_16,Household,215.53,300.71,24,24,96,C,DEL_DS_09,2,2,65000,12.21,2.86,85.47,1.0,5,18,91,4.01,72.2,6,Low,False,0,0.0
20260629,19,227,28,0,0,0,3,0,25,HOUS_DISH_17,Household,197.77,254.28,72,12,12,C,DEL_DS_09,2,2,65000,3.86,1.23,27.02,3.0,4,16,32,6.48,116.6,6,Low,False,0,0.0
20260629,19,228,36,48,0,0,7,0,77,HOUS_CLEA_18,Household,171.86,213.73,48,8,24,C,DEL_DS_09,2,2,65000,8.57,2.44,59.99,2.0,6,24,66,8.98,161.6,6,Low,False,11,0.0
20260629,19,229,35,0,0,0,7,0,28,HOUS_DISP_19,Household,120.2,147.62,72,6,24,C,DEL_DS_09,2,2,65000,10.14,2.74,70.98,3.0,8,39,79,2.76,49.7,6,Low,False,0,0.0
